damageDealtToTurrets,neutralMinionsKilledTeamJungle,quadraKills,magicalDamageTaken,season,firstTowerKill,firstInhibitorKill,perk2Var2,firstTowerAssist,perk2,role,win,unrealKills,perk3,doubleKills,item2,item5,lane,largestCriticalStrike,totalDamageDealt,perk2Var3,playerScore7,perk0Var1,damageDealtToObjectives,neutralMinionsKilledEnemyJungle,tripleKills,magicDamageDealt,totalTimeCrowdControlDealt,totalMinionsKilled,trueDamageTaken,totalUnitsHealed,perk0,playerScore6,timestamp,firstBloodAssist,trueDamageDealt,perk2Var1,perk1Var2,champion,killingSprees,perk4,gameId,perk5,visionScore,assists,perk1Var1,perk5Var3,magicDamageDealtToChampions,perk0Var3,champLevel,firstInhibitorAssist,item3,perk5Var1,perk3Var1,physicalDamageDealt,participantId,perk0Var2,longestTimeSpentLiving,playerScore4,largestMultiKill,item4,totalPlayerScore,queue,objectivePlayerScore,firstBloodKill,totalDamageTaken,item1,playerScore9,timeCCingOthers,item6,inhibitorKills,damageSelfMitigated,playerScore2,wardsPlaced,goldSpent,pentaKills,playerScore8,perk3Var3,physicalDamageTaken,perk4Var3,perk1Var3,visionWardsBoughtInGame,totalDamageDealtToChampions,physicalDamageDealtToChampions,perk3Var2,playerScore3,playerScore5,playerScore0,perk4Var1,totalHeal,goldEarned,perk1,sightWardsBoughtInGame,playerScore1,neutralMinionsKilled,item0,perkSubStyle,perkPrimaryStyle,combatPlayerScore,kills,perk4Var2,deaths,trueDamageDealtToChampions,wardsKilled,largestKillingSpree,totalScoreRank,platformId,perk5Var2,turretKills
2375,,0,5587,9,True,False,,False,,NONE,True,0,,0,3111,0,MID,989,59463,,0,,2375,,0,1509,146,61,481,4,,0,1496732750572,False,0,,,51,4,,2517867065,,0,20,,,877,,16,True,3094,,,57954,5,,296,0,1,1053,0,65,0,True,12733,3085,0,0,2052,0,5587,0,,10700,0,0,,6664,,,0,17953,17076,,0,0,0,,3759,12022,,0,0,0,3031,,,0,12,,4,0,,4,0,NA1,,1
0,,1,7529,9,False,False,,False,,NONE,False,0,,1,3157,0,MID,221,18359,,0,,0,,1,7124,266,10,315,1,,0,1496731658400,False,510,,,84,2,,2517865736,,0,5,,,6493,,12,False,1052,,,10724,3,,234,0,4,1026,0,65,0,True,14970,3146,0,0,0,0,9680,0,,8735,0,0,,7125,,,0,13567,6563,,0,0,0,,3482,8813,,0,0,0,3020,,,0,10,,7,510,,4,0,NA1,,0
80,,0,20686,9,False,False,,False,,NONE,False,0,,3,3065,0,MID,0,44206,,0,,80,,1,18156,287,43,2312,1,,0,1496730199971,False,800,,,83,3,,2517863837,,0,9,,,8916,,17,False,3194,,,25250,6,,230,0,3,0,0,65,0,True,29137,3111,0,0,0,0,30928,0,,10583,0,0,,6138,,,0,18862,9146,,0,0,0,,3949,11856,,0,0,0,3078,,,0,11,,9,800,,3,0,NA1,,0
894,,0,4894,9,False,,,False,,NONE,True,0,,2,3020,0,MID,0,43471,,0,,894,,0,34918,375,25,0,1,,0,1496642973176,False,4010,,,161,2,,2517217707,,0,15,,,13982,,14,,1052,,,4542,3,,403,0,2,0,0,65,0,False,6798,3089,0,0,2052,0,1849,0,,8285,0,0,,1904,,,0,17834,732,,0,0,0,,874,9314,,0,0,0,3165,,,0,5,,4,3119,,2,0,NA1,,1
849,,0,27867,9,True,False,,False,,NONE,False,0,,3,3047,1053,MID,683,85247,,0,,849,,2,29515,151,49,1864,1,,0,1496641069503,False,1688,,,23,4,,2517214962,,0,25,,,5680,,18,False,3046,,,54044,4,,117,0,3,3031,0,65,0,False,43175,3153,0,0,2052,0,30377,0,,14150,0,0,,13444,,,0,35368,27999,,0,0,0,,5904,16377,,0,0,0,3087,,,0,15,,16,1688,,4,0,NA1,,1
350,,0,28015,9,False,False,,False,,NONE,False,0,,1,3146,3001,MID,0,34065,,0,,350,,0,18893,331,15,220,1,,0,1496638720173,False,1591,,,84,1,,2517210706,,0,16,,,14663,,18,False,3089,,,13580,3,,226,0,2,3102,0,65,0,False,43216,3157,0,0,0,0,27962,0,,17050,0,0,,14981,,,0,20291,4035,,0,0,0,,9303,17988,,0,0,0,3020,,,0,9,,19,1591,,2,0,NA1,,0
2202,,0,13582,9,False,False,,False,,NONE,True,0,,2,3115,3108,MID,0,65799,,0,,2202,,0,45662,655,56,270,1,,0,1496557421339,False,974,,,17,3,,2516218213,,0,25,,,19629,,18,False,3089,,,19163,4,,222,0,2,1033,0,65,0,False,24307,3047,0,0,2052,1,11644,0,,12450,0,0,,10455,,,0,24904,4301,,0,0,0,,4583,15051,,0,0,0,3022,,,0,12,,8,974,,3,0,NA1,,0
2305,,0,11020,9,False,False,,False,,NONE,True,0,,0,3142,1036,MID,0,52813,,0,,2305,,0,2687,106,28,269,1,,0,1496555502597,False,2680,,,238,1,,2516220548,,0,22,,,1700,,18,False,3147,,,47444,5,,192,0,1,1053,0,65,0,False,24914,3814,0,0,2052,0,15195,0,,11400,0,0,,13624,,,0,22936,18555,,0,0,0,,1555,14675,,0,0,0,3158,,,0,12,,15,2680,,3,0,NA1,,1
507,,0,3847,9,False,False,,False,,NONE,False,0,,3,3142,1026,MID,346,46026,,0,,507,,0,273,178,36,426,1,,0,1496554227464,False,2615,,,11,3,,2516211711,,0,11,,,273,,15,False,1043,,,43137,9,,298,0,2,1037,0,65,0,False,16327,3153,0,0,2052,0,10400,0,,10275,0,0,,12053,,,0,18333,15624,,0,0,0,,918,10888,,0,0,0,3047,,,0,8,,8,2434,,2,0,NA1,,0
1470,,0,10216,9,False,False,,False,,NONE,True,0,,5,3089,1058,MID,0,109507,,0,,1470,,0,90809,450,58,150,5,,0,1496552419608,False,12060,,,161,5,,2516164212,,0,34,,,44233,,18,True,3020,,,6637,5,,453,0,2,3135,0,65,0,False,14970,3285,0,0,2052,0,6248,0,,14950,0,0,,4604,,,0,57969,2103,,0,0,0,,6464,16152,,0,0,0,3165,,,0,23,,5,11632,,9,0,NA1,,1
944,0,0,1674,9,False,,,False,,SOLO,True,0,,1,3111,0,TOP,228,80061,,0,,944,0,0,1486,61,135,0,1,,0,1496483457699,False,1690,,,114,2,,2515574371,,9,0,,,661,,13,,3071,,,76884,6,,363,0,2,1053,0,400,0,False,15538,3077,0,0,3340,0,9686,0,6,6700,0,0,,13863,,,0,13677,11325,,0,0,0,,2354,7950,,0,0,0,1055,,,0,6,,6,1690,1,4,0,NA1,,0
0,0,0,0,9,,,,,,SOLO,True,0,,0,0,0,TOP,0,1835,,0,,0,0,0,0,2,9,0,0,,0,1496482463973,False,0,,,92,0,,2515564083,,1,0,,,0,,2,,0,,,1835,1,,0,0,0,0,0,400,0,False,506,2003,0,0,3340,0,255,0,1,500,0,0,,506,,,0,221,221,,0,0,0,,0,822,,0,0,0,1036,,,0,0,,0,0,0,0,0,NA1,,0
0,0,0,22,9,,,,,,SOLO,False,0,,0,0,0,TOP,98,2288,,0,,0,0,0,0,2,4,0,1,,0,1496386274528,False,21,,,114,0,,2514564047,,0,0,,,0,,2,,0,,,2266,10,,191,0,0,0,0,400,0,False,901,2003,0,0,3340,0,314,0,0,500,0,0,,878,,,0,541,519,,0,0,0,,37,736,,0,0,0,1055,,,0,0,,1,21,0,0,0,NA1,,0
3655,0,0,1675,9,False,,,False,,SOLO,True,0,,0,1028,0,TOP,326,75174,,0,,8706,2,0,1153,126,114,258,2,,0,1496384453727,False,2609,,,114,2,,2514571768,,8,2,,,329,,13,,3044,,,71411,10,,474,0,1,1001,0,400,0,True,15219,3074,0,0,3340,0,8627,0,5,6025,0,0,,13285,,,1,9338,7446,,0,0,0,,2458,8270,,0,0,2,1055,,,0,6,,4,1562,0,2,0,NA1,,1
1641,0,0,5624,9,False,False,,False,,SOLO,True,0,,1,3142,0,TOP,0,48333,,0,,1641,0,0,777,61,77,220,1,,0,1496382592720,False,0,,,92,2,,2514528604,,3,5,,,616,,13,True,0,,,47555,2,,490,0,2,0,0,400,0,False,12782,3047,0,0,3340,1,10118,0,2,7150,0,0,,6937,,,0,10226,9610,,0,0,0,,2316,7894,,0,0,0,3071,,,0,4,,5,0,0,2,0,NA1,,1
0,0,0,8557,9,False,False,,False,,SOLO,False,0,,0,3142,0,TOP,0,52963,,0,,0,0,0,0,58,109,1329,1,,0,1496380230291,False,0,,,92,0,,2514524589,,3,4,,,0,,13,False,1029,,,52963,8,,429,0,1,0,0,400,0,False,19513,3047,0,0,3340,0,14540,0,2,7450,0,0,,9627,,,0,5780,5780,,0,0,0,,680,7963,,0,0,0,3071,,,0,3,,8,0,0,0,0,NA1,,0
3330,0,0,4367,9,False,False,,False,,SOLO,True,0,,1,3142,0,TOP,460,103536,,0,,8923,1,0,1932,96,152,1243,1,,0,1496377907397,False,2738,,,92,3,,2514500616,,11,8,,,1442,,16,True,3033,,,98865,3,,656,0,2,1038,0,400,0,False,20998,3047,0,0,3340,0,21537,0,7,11050,0,0,,15386,,,0,15845,14403,,0,0,0,,2234,12271,,0,0,1,3071,,,0,8,,7,0,1,4,0,NA1,,1
473,0,0,2149,9,False,,,False,,SOLO,False,0,,0,3047,0,TOP,1055,69924,,0,,2389,1,0,1019,62,127,306,8,,0,1496376060335,False,2229,,,114,1,,2514446725,,4,1,,,633,,13,,3044,,,66675,9,,841,0,1,3057,0,400,0,True,16444,3074,0,0,3340,0,13241,0,4,7400,0,0,,13988,,,0,10026,8219,,0,0,0,,4333,7794,,0,0,1,1055,,,0,6,,4,1173,0,4,0,NA1,,0
1337,0,0,13943,9,False,False,,False,,DUO_SUPPORT,True,0,,0,3109,0,BOTTOM,91,28348,,0,,4663,1,0,8240,161,33,3497,4,,0,1496307521728,False,6682,,,98,0,,2513761042,,64,21,,,3689,,14,True,3047,,,13425,3,,781,0,0,3801,0,400,0,False,31238,2303,0,0,3364,1,42216,0,25,9525,0,0,,13797,,,3,8418,4728,,0,0,0,,6386,10253,,0,0,1,3065,,,0,0,,5,0,5,0,0,NA1,,2
2787,4,0,9973,9,True,False,,False,,SOLO,False,0,,0,3814,3035,TOP,154,116772,,0,,5837,4,0,3451,166,145,288,1,,0,1496304859670,False,1786,,,92,3,,2513750434,,13,3,,,1466,,15,False,1036,,,111535,2,,522,0,1,3071,0,400,0,False,20174,3142,0,0,3340,0,16952,0,8,12050,0,0,,9912,,,0,19946,18310,,0,0,0,,1380,12099,,0,0,8,3047,,,0,10,,6,170,0,3,0,NA1,,1
0,1,0,6227,9,False,,,False,,SOLO,False,0,,0,1033,0,TOP,367,24804,,0,,0,0,0,0,40,52,490,1,,0,1496266136676,False,0,,,92,0,,2513380052,,0,2,,,0,,12,,0,,,24804,4,,474,0,1,0,0,400,0,False,9785,3047,0,0,3340,0,8938,0,1,4950,0,0,,3066,,,0,2383,2383,,0,0,0,,101,5278,,0,0,1,3156,,,0,1,,5,0,0,0,0,NA1,,0
64,3,0,7810,9,False,False,,False,,SOLO,False,0,,0,3077,0,TOP,288,62190,,0,,64,0,0,0,89,115,626,1,,0,1496263770956,False,478,,,92,1,,2513335683,,3,3,,,0,,13,False,3071,,,61712,2,,333,0,1,1053,0,400,0,False,18701,3047,0,0,3340,0,17116,0,2,7450,0,0,,10264,,,0,10291,9813,,0,0,0,,401,7824,,0,0,3,3133,,,0,5,,8,478,0,2,0,NA1,,0
2146,0,0,18323,9,False,False,,False,,SOLO,True,0,,0,3074,0,TOP,0,108819,,0,,11282,1,0,0,109,138,3150,1,,0,1496259737178,False,0,,,92,0,,2513289458,,18,11,,,0,,17,True,3071,,,108819,5,,650,0,1,1033,0,400,0,False,38787,3142,0,0,3340,0,33611,0,12,11100,0,0,,17314,,,0,15805,15805,,0,0,0,,2364,12893,,0,0,1,3047,,,0,2,,11,0,0,0,0,NA1,,1
4538,,0,10561,9,True,True,,False,,NONE,True,0,,2,3153,1036,MID,868,43805,,0,,4538,,0,444,182,22,817,5,,0,1496042855785,False,4646,,,67,4,,2511444833,,0,25,,,444,,18,False,3031,,,38714,7,,278,0,2,3155,0,65,0,False,24027,3047,0,0,2052,1,15453,0,,12250,0,0,,12648,,,0,25456,20596,,0,0,0,,4560,14139,,0,0,0,3046,,,0,14,,10,4415,,4,0,NA1,,2
639,,0,9278,9,True,False,,False,,NONE,True,0,,0,3001,1052,MID,293,27870,,0,,639,,0,18374,272,17,457,1,,0,1495961284787,False,613,,,79,1,,2510713706,,0,17,,,8003,,15,False,3143,,,8883,9,,154,0,1,1052,0,65,0,False,20333,3020,0,0,2052,0,23969,0,,10420,0,0,,10597,,,0,11841,3224,,0,0,0,,4228,10664,,0,0,0,3025,,,0,7,,10,613,,3,0,NA1,,1
624,,0,10787,9,False,False,,False,,NONE,False,0,,1,3046,1018,MID,471,76054,,0,,624,,0,758,0,60,334,4,,0,1495959521671,False,0,,,15,1,,2510712465,,0,15,,,484,,18,False,3094,,,75295,1,,190,0,2,1038,0,65,0,False,16762,3111,0,0,2052,0,9120,0,,11900,0,0,,5641,,,0,23526,23042,,0,0,0,,3653,12293,,0,0,0,3508,,,0,6,,9,0,,3,0,NA1,,0
2362,,0,8705,9,False,False,,False,,NONE,False,0,,1,3087,0,MID,621,38409,,0,,2362,,0,7037,32,36,0,1,,0,1495958016772,False,730,,,18,2,,2510720001,,0,12,,,1962,,17,False,3006,,,30642,5,,308,0,2,0,0,65,0,False,14317,3072,0,0,2052,0,5711,0,,10900,0,0,,5612,,,0,14322,11630,,0,0,0,,1267,12008,,0,0,0,3031,,,0,8,,8,730,,4,0,NA1,,2
1665,,0,10191,9,False,False,,True,,NONE,True,0,,2,1031,1011,MID,187,45240,,0,,1665,,0,25379,160,53,160,1,,0,1495876067252,False,536,,,98,4,,2509796711,,0,22,,,6005,,17,True,3083,,,19325,1,,460,0,2,3065,0,65,0,False,22330,3111,0,0,2052,0,51217,0,,11450,0,0,,11978,,,0,16461,9920,,0,0,0,,2053,13121,,0,0,0,3068,,,0,12,,5,536,,4,0,NA1,,0
0,,0,6498,9,False,False,,False,,NONE,False,0,,0,1001,0,MID,0,12048,,0,,0,,0,0,3,5,896,1,,0,1495875042147,False,160,,,420,0,,2509796078,,0,5,,,0,,10,False,3133,,,11888,8,,186,0,1,0,0,65,0,False,10923,3155,0,0,2052,0,5383,0,,5800,0,0,,3528,,,0,4571,4411,,0,0,0,,1802,5869,,0,0,0,3071,,,0,1,,5,160,,0,0,NA1,,0
313,2,0,17663,9,False,False,,False,,SOLO,False,0,,0,3111,0,TOP,328,106587,,0,,1360,8,0,0,196,165,4004,1,,0,1495872531418,False,2169,,,122,0,,2509775890,,10,6,,,0,,16,False,3071,,,104417,7,,479,0,1,3194,0,420,0,False,43686,3065,0,0,3340,0,41609,0,7,10200,0,0,,22018,,,0,18288,16279,,0,0,0,,5193,10317,,0,0,10,1054,,,0,4,,8,2009,0,0,0,NA1,,0
2470,,0,8210,9,False,False,,True,,NONE,True,0,,1,3006,0,MID,502,63034,,0,,2470,,0,3169,845,60,280,3,,0,1495840281109,False,329,,,22,2,,2509460054,,0,16,,,1839,,16,True,3072,,,59535,4,,305,0,2,1036,0,65,0,False,14869,3085,0,0,2052,0,6030,0,,11250,0,0,,6378,,,0,23322,21153,,0,0,0,,3585,12506,,0,0,0,3031,,,0,10,,5,329,,6,0,NA1,,3
279,2,0,6170,9,False,False,,False,,SOLO,False,0,,0,3068,0,TOP,169,64256,,0,,279,0,0,18178,176,140,425,1,,0,1495788469100,False,0,,,98,1,,2509193552,,6,6,,,4645,,14,False,3111,,,46077,8,,737,0,1,0,0,420,0,False,15390,3748,0,0,3340,0,17217,0,4,8000,0,0,,8794,,,0,12087,7442,,0,0,0,,1100,8598,,0,0,2,1054,,,0,5,,3,0,0,5,0,NA1,,0
6687,1,0,11977,9,False,False,,False,,SOLO,True,0,,0,3144,3115,TOP,61,172121,,0,,8849,4,0,113172,1242,234,2742,1,,0,1495785446120,False,4188,,,17,4,,2509211387,,18,8,,,24405,,18,False,3151,,,54760,10,,522,0,1,3022,0,420,0,False,29013,3157,0,0,3340,0,23049,0,9,15200,0,0,,14293,,,0,32991,6788,,0,0,0,,870,17216,,0,0,5,3047,,,0,12,,7,1796,2,3,0,NA1,,1
0,0,0,5324,9,False,False,,False,,DUO_SUPPORT,False,0,,0,0,0,BOTTOM,0,20821,,0,,1179,0,0,7223,187,28,226,4,,0,1495783427437,False,4451,,,98,0,,2509159709,,24,11,,,3952,,11,False,1031,,,9146,6,,376,0,1,1001,0,420,0,False,16787,2303,0,0,3364,0,18233,0,11,4800,0,0,,11236,,,2,8026,3688,,0,0,0,,785,6135,,0,0,0,3751,,,0,2,,6,384,1,0,0,NA1,,0
2922,,0,21500,9,False,False,,True,,NONE,True,0,,3,3812,1033,MID,0,142978,,0,,2922,,1,1953,15,83,9579,1,,0,1495780556923,False,1882,,,420,3,,2509127608,,0,27,,,646,,18,False,3156,,,139142,7,,190,0,3,3065,0,65,0,False,51843,3111,0,0,2052,2,68163,0,,14250,0,0,,20763,,,0,52089,49559,,0,0,0,,15489,17359,,0,0,0,3071,,,0,14,,12,1882,,5,0,NA1,,1
1867,0,0,5714,9,False,False,,False,,SOLO,False,0,,0,3111,3211,TOP,126,118112,,0,,1867,0,0,36063,196,182,592,1,,0,1495707441904,False,0,,,98,2,,2508355145,,12,12,,,7726,,16,False,3068,,,82048,5,,941,0,1,3065,0,420,0,False,24631,3748,0,0,3340,0,31467,0,8,12000,0,0,,18325,,,0,19581,11854,,0,0,0,,4648,12234,,0,0,0,1054,,,0,8,,3,0,1,5,0,NA1,,1
3050,0,0,4953,9,False,False,,False,,SOLO,True,0,,0,3111,0,TOP,220,74024,,0,,9578,1,0,11888,165,139,338,1,,0,1495705435104,False,4176,,,98,0,,2508354549,,9,14,,,3010,,13,False,3068,,,57959,7,,626,0,1,0,0,420,0,False,16403,3748,0,0,3340,0,17947,0,6,8000,0,0,,11112,,,0,11073,8063,,0,0,0,,2042,9209,,0,0,1,1054,,,0,2,,4,0,1,0,0,NA1,,0
5182,0,0,3948,9,False,False,,False,,SOLO,True,0,,0,3748,0,TOP,404,81451,,0,,8278,0,0,35817,187,153,112,1,,0,1495703114727,False,0,,,98,1,,2508373377,,6,16,,,5778,,15,True,3111,,,45634,5,,842,0,1,3211,0,420,0,False,17732,3068,0,0,3340,0,25656,0,4,9200,0,0,,13671,,,0,11306,5527,,0,0,0,,1151,11302,,0,0,0,1054,,,0,4,,3,0,0,3,0,NA1,,2
1825,,0,5676,9,False,False,,True,,NONE,True,0,,2,3285,3067,MID,255,61592,,0,,1825,,0,53385,232,34,135,1,,0,1495699715822,False,1372,,,35,4,,2508345907,,0,28,,,30497,,18,True,3089,,,6834,9,,556,0,2,3145,0,65,0,True,21212,3020,0,0,2052,0,11877,0,,13200,0,0,,15401,,,0,34987,3118,,0,0,0,,6740,14910,,0,0,0,3100,,,0,14,,7,1372,,3,0,NA1,,0
848,51,0,17714,9,False,False,,False,,NONE,False,0,,1,3153,0,JUNGLE,218,164442,,0,,848,35,0,1454,351,50,975,1,,0,1495616291766,False,13602,,,11,2,,2507813401,,17,8,,,302,,17,False,3047,,,149386,9,,437,0,2,3124,0,420,0,False,41217,3142,0,0,3340,0,27769,0,11,13775,0,0,,22528,,,0,27615,21684,,0,0,0,,8662,14047,,0,0,86,1419,,,0,9,,14,5628,0,3,0,NA1,,0
4540,3,0,9471,9,False,False,,False,,SOLO,True,0,,0,3153,0,TOP,185,117414,,0,,8910,12,0,57509,895,162,278,1,,0,1495613686214,False,614,,,17,1,,2507811979,,14,5,,,10832,,15,True,3047,,,59291,5,,1542,0,1,3124,0,420,0,False,17948,3022,0,0,3340,1,10000,0,7,11700,0,0,,8198,,,0,18497,7114,,0,0,0,,1634,12097,,0,0,15,1054,,,0,7,,2,550,2,6,0,NA1,,2
9597,32,0,11808,9,False,False,,False,,NONE,True,0,,4,3153,1029,JUNGLE,543,176357,,0,,26763,21,0,1419,657,75,3294,1,,0,1495610512408,False,19544,,,11,3,,2507749709,,18,9,,,480,,17,True,3047,,,155392,5,,751,0,2,3124,0,420,0,True,35097,3142,0,0,3340,0,18952,0,9,14075,0,0,,19994,,,0,33793,27814,,0,0,0,,8082,15984,,0,0,53,1419,,,0,16,,9,5499,1,6,0,NA1,,3
5409,6,0,11371,9,False,False,,False,,SOLO,True,0,,0,3111,3211,TOP,0,161999,,0,,12919,2,0,44532,351,199,899,1,,0,1495607202991,False,3626,,,98,3,,2507736692,,21,6,,,4814,,18,False,3068,,,113840,7,,1013,0,1,3742,0,420,0,False,31401,3748,0,0,3340,0,37007,0,11,12100,0,0,,19130,,,0,13073,7771,,0,0,0,,3161,13895,,0,0,8,1054,,,0,6,,5,488,3,2,0,NA1,,1
2062,50,0,12471,9,False,False,,False,,NONE,True,0,,0,3077,3111,JUNGLE,192,175938,,0,,15459,36,0,78611,1656,95,1005,1,,0,1495604117785,False,9885,,,106,1,,2507742249,,11,16,,,8588,,17,False,3742,,,87441,10,,592,0,1,3065,0,400,0,False,46065,3052,0,0,3340,1,46960,0,7,12225,0,0,,32588,,,0,19359,9570,,0,0,0,,11910,14155,,0,0,86,1401,,,0,7,,5,1200,0,3,0,NA1,,0
3221,,1,5923,9,True,False,,False,,NONE,True,0,,2,3153,0,MID,757,48087,,0,,3221,,1,279,13,35,212,1,,0,1495521927559,False,3307,,,11,3,,2506934383,,0,16,,,279,,16,True,0,,,44500,9,,194,0,4,0,0,65,0,False,15130,3031,0,0,2052,0,7942,0,,8100,0,0,,8995,,,0,19001,15549,,0,0,0,,3034,11660,,0,0,0,3006,,,0,13,,6,3173,,5,0,NA1,,2
1329,1,0,10817,9,False,False,,False,,SOLO,False,0,,2,3748,0,TOP,278,130946,,0,,3474,0,0,40339,272,200,641,1,,0,1495518928214,False,512,,,98,2,,2506913194,,14,18,,,7179,,18,False,3111,,,90094,5,,774,0,2,3742,0,400,0,True,29766,3068,0,0,3340,0,47482,0,11,13700,0,0,,18307,,,0,18464,11029,,0,0,0,,2420,13697,,0,0,1,3065,,,0,7,,6,256,0,4,0,NA1,,0
1577,3,0,6485,9,False,False,,False,,DUO_CARRY,False,0,,0,3047,3133,BOTTOM,967,121245,,0,,8131,1,0,0,170,167,807,3,,0,1495516051640,False,570,,,119,1,,2506868482,,6,5,,,0,,15,False,3031,,,120675,7,,448,0,1,3046,0,400,0,False,21028,3072,0,0,3340,0,15100,0,4,12400,0,0,,13735,,,0,11672,11672,,0,0,0,,2362,12892,,0,0,4,1055,,,0,5,,10,0,0,2,0,NA1,,1
0,0,0,0,9,,,,,,SOLO,True,0,,0,0,0,TOP,0,3604,,0,,0,0,0,781,1,14,0,0,,0,1495514729049,False,56,,,17,0,,2506856559,,0,0,,,234,,3,,0,,,2767,3,,0,0,1,0,0,400,0,True,840,0,0,0,3340,0,297,0,0,500,0,0,,840,,,0,866,575,,0,0,0,,0,1310,,0,0,0,1054,,,0,1,,0,56,0,0,0,NA1,,0
9322,0,0,15660,9,True,False,,False,,SOLO,True,0,,0,3085,1026,TOP,390,268767,,0,,15220,3,0,149060,1894,306,479,1,,0,1495511580726,False,3696,,,17,1,,2506860011,,17,14,,,34909,,18,False,3065,,,116011,9,,1079,0,1,3151,0,400,0,False,30713,3022,0,0,3340,0,28676,0,10,13750,0,0,,14572,,,0,51858,15452,,0,0,0,,7494,16650,,0,0,3,3047,,,0,4,,2,1496,1,3,0,NA1,,4
8703,0,0,4777,9,True,False,,False,,SOLO,True,0,,0,3047,3136,TOP,300,138871,,0,,19896,5,0,66711,936,186,1012,1,,0,1495509170802,False,3341,,,17,1,,2506795240,,23,8,,,9077,,16,False,3085,,,68819,9,,1182,0,1,3115,0,400,0,False,21213,3022,0,0,3340,0,18342,0,8,11875,0,0,,15424,,,1,15757,6012,,0,0,0,,940,12280,,0,0,5,1054,,,0,3,,5,668,1,3,0,NA1,,2
1339,0,0,9371,9,False,True,,False,,DUO_SUPPORT,True,0,,0,3742,0,BOTTOM,0,57091,,0,,13001,1,0,25828,160,74,1042,4,,0,1495460870966,False,11132,,,98,1,,2506431818,,45,17,,,4199,,15,False,3082,,,20130,6,,629,0,1,3068,0,420,0,False,23403,2303,0,0,3364,1,37833,0,23,10500,0,0,,12989,,,2,9173,4804,,0,0,0,,3024,11425,,0,0,1,3111,,,0,4,,6,169,3,2,0,NA1,,1
532,,0,29247,9,True,False,,False,,NONE,True,0,,0,3089,3211,MID,153,49599,,0,,532,,0,37839,4454,27,1821,5,,0,1495442250197,False,1774,,,12,0,,2506303174,,0,33,,,15468,,18,False,3065,,,9986,4,,197,0,1,3001,0,65,0,False,44481,3111,0,0,2052,1,76113,0,,14950,0,0,,13412,,,0,19926,2683,,0,0,0,,13959,15900,,0,0,0,3100,,,0,6,,13,1774,,0,0,NA1,,1
2958,,0,18505,9,False,False,,False,,NONE,True,0,,0,3085,1058,MID,308,61473,,0,,2958,,0,39682,51,61,415,4,,0,1495438069466,False,1192,,,10,3,,2506109720,,0,13,,,9029,,18,False,3124,,,20598,2,,217,0,1,1052,0,65,0,False,25134,3158,0,0,2052,1,11978,0,,11785,0,0,,6213,,,0,15296,5662,,0,0,0,,6237,13939,,0,0,0,3115,,,0,14,,11,604,,4,0,NA1,,0
0,,0,14266,9,,,,,,DUO,False,0,,2,3142,1038,MID,387,20324,,0,,0,,0,14101,103,7,154,1,,0,1495435970613,False,1119,,,35,3,,2506134786,,0,14,,,10821,,16,,3047,,,5104,2,,184,0,2,3031,29,96,0,False,19209,2033,0,0,3461,,8055,0,,12450,0,0,,4788,,,0,16086,4145,,0,0,29,,723,13055,,0,0,0,3147,,,0,11,,10,1119,,3,0,NA1,,
4165,,1,23483,9,False,False,,False,,NONE,True,0,,6,3124,3065,MID,407,257147,,0,,4165,,1,189858,975,156,1074,1,,0,1495366200727,False,3829,,,17,8,,2505435530,,0,24,,,59182,,18,False,3085,,,63460,9,,314,0,4,3089,0,65,0,False,37404,3151,0,0,0,0,37052,0,,20400,0,0,,12845,,,0,74979,12781,,0,0,0,,4077,27796,,0,0,0,3091,,,0,30,,11,3015,,5,0,NA1,,1
3670,0,0,2830,9,False,False,,False,,SOLO,True,0,,0,3022,3108,TOP,330,92975,,0,,6308,0,0,49890,783,171,605,1,,0,1495360293114,False,0,,,17,1,,2505450718,,8,4,,,11097,,14,True,3085,,,43084,2,,1068,0,1,3101,0,420,0,False,10902,3047,0,0,3340,0,6893,0,5,9300,0,0,,7466,,,0,16228,5130,,0,0,0,,1325,10206,,0,0,0,1054,,,0,4,,1,0,0,3,0,NA1,,2
5760,0,0,12167,9,False,False,,True,,SOLO,True,0,,0,3748,1011,TOP,79,155849,,0,,7054,14,0,46862,342,194,1213,1,,0,1495357250741,False,2016,,,98,1,,2505389380,,15,11,,,9842,,17,False,3111,,,106971,1,,1586,0,1,3065,0,420,0,False,31020,3068,0,0,3340,0,47229,0,7,12600,0,0,,17639,,,0,22501,12431,,0,0,0,,5359,13676,,0,0,14,3067,,,0,5,,2,228,1,4,0,NA1,,2
5597,7,0,7768,9,False,False,,False,,SOLO,True,0,,0,3068,0,TOP,212,125499,,0,,12694,9,0,42857,238,174,108,1,,0,1495354621116,False,1295,,,98,0,,2505397285,,16,13,,,3422,,16,True,3047,,,81345,8,,1552,0,1,3742,0,420,0,False,22777,3748,0,0,3340,0,29161,0,9,10900,0,0,,14901,,,0,8796,5134,,0,0,0,,3204,12843,,0,0,16,1054,,,0,1,,1,240,0,0,0,NA1,,3
